Order ID,Order Date,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Profit Margin
APJ-2022-146710,2022-08-28,Japan,Aichi,APJ,JAPN,Comcast,1022,Communications,SMB,Support,4.624,1,20.0,1.6762,36.25
APJ-2022-146710,2022-08-28,Japan,Aichi,APJ,JAPN,Comcast,1022,Communications,SMB,Support,55.168,4,20.0,6.2064,11.25
APJ-2022-145982,2022-08-28,South Korea,Seoul,APJ,APAC,Aviva,1006,Finance,SMB,Site Analytics,59.97,3,0.0,28.7856,48.0
APJ-2022-146710,2022-08-28,Japan,Aichi,APJ,JAPN,Comcast,1022,Communications,SMB,Support,3.528,1,20.0,1.1466,32.5
APJ-2022-145982,2022-08-28,South Korea,Seoul,APJ,APAC,Aviva,1006,Finance,SMB,Support,122.97,3,0.0,60.2553,49.0
EMEA-2022-116764,2022-08-28,Germany,Frankfurt,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,FinanceHub,9.216,4,20.0,3.3408,36.25
APJ-2022-117919,2022-08-28,Japan,Tokyo,APJ,JAPN,Johnson & Johnson,1055,Healthcare,Strategic,Marketing Suite - Gold,14.16,1,20.0,1.062,7.5
APJ-2022-117919,2022-08-28,Japan,Tokyo,APJ,JAPN,Johnson & Johnson,1055,Healthcare,Strategic,Support,79.92,5,20.0,27.972,35.0
APJ-2022-146710,2022-08-28,Japan,Aichi,APJ,JAPN,Comcast,1022,Communications,SMB,Support,51.52,5,20.0,-10.948,-21.25
APJ-2022-145982,2022-08-28,South Korea,Busan,APJ,APAC,Aviva,1006,Finance,SMB,Storage,11.68,4,0.0,5.256,45.0
APJ-2022-145982,2022-08-28,South Korea,Busan,APJ,APAC,Aviva,1006,Finance,SMB,Support,81.54,9,0.0,36.693,45.0
APJ-2022-145982,2022-08-28,South Korea,Seoul,APJ,APAC,Aviva,1006,Finance,SMB,ContactMatcher,244.615,1,30.0,20.967,8.57
APJ-2022-145982,2022-08-28,South Korea,Busan,APJ,APAC,Aviva,1006,Finance,SMB,ContactMatcher,29.0,5,0.0,13.92,48.0
AMER-2022-114601,2022-08-27,Brazil,São Paulo,AMER,LATAM,Engie,1062,Energy,SMB,Site Analytics,209.97,3,0.0,58.7916,28.0
AMER-2022-114601,2022-08-27,Brazil,São Paulo,AMER,LATAM,Engie,1062,Energy,SMB,Support,11.56,2,0.0,5.6644,49.0
EMEA-2022-160598,2022-08-27,Germany,Hamburg,EMEA,EU-WEST,Lukoil,1044,Energy,Strategic,Support,31.008,1,20.0,11.2404,36.25
APJ-2022-152289,2022-08-27,Japan,Tokyo,APJ,JAPN,Pemex,1058,Energy,Strategic,Data Smasher,159.984,2,20.0,43.9956,27.5
EMEA-2022-127425,2022-08-27,United Kingdom,London,EMEA,UKIR,AmerisourceBergen,1007,Healthcare,Strategic,Site Analytics,33.0,6,0.0,8.25,25.0
EMEA-2022-127425,2022-08-27,United Kingdom,London,EMEA,UKIR,AmerisourceBergen,1007,Healthcare,Strategic,Data Smasher,249.95,5,0.0,87.4825,35.0
AMER-2022-148201,2022-08-27,Canada,Toronto,AMER,NAMER,Aetna,1002,Healthcare,SMB,Support,6.48,1,0.0,3.1104,48.0
EMEA-2022-102141,2022-08-27,United Kingdom,London,EMEA,UKIR,Banco Santander,1101,Finance,Strategic,ContactMatcher,146.688,8,20.0,45.84,31.25
APJ-2022-152289,2022-08-27,Japan,Tokyo,APJ,JAPN,Pemex,1058,Energy,Strategic,FinanceHub,1024.716,6,30.0,-29.2776,-2.86
AMER-2022-128594,2022-08-27,United States,Seattle,AMER,NAMER,Ford Motor,1009,Manufacturing,Strategic,FinanceHub,1603.136,4,20.0,100.196,6.25
AMER-2022-105585,2022-08-27,United States,Chicago,AMER,NAMER,FedEx,1036,Transportation,SMB,Support,154.9,5,0.0,69.705,45.0
AMER-2022-105585,2022-08-27,United States,Chicago,AMER,NAMER,FedEx,1036,Transportation,SMB,Storage,10.23,3,0.0,4.9104,48.0
AMER-2022-100405,2022-08-27,United States,New York City,AMER,NAMER,PepsiCo,1073,Consumer Products,Strategic,ChatBot Plugin,8.26,2,0.0,3.7996,46.0
EMEA-2022-163174,2022-08-27,Finland,Espoo,EMEA,NOR,Prudential Financial,1078,Finance,SMB,SaaS Connector Pack,186.54,3,0.0,41.0388,22.0
AMER-2022-114601,2022-08-27,Brazil,São Paulo,AMER,LATAM,Engie,1062,Energy,SMB,ChatBot Plugin,8.64,3,0.0,2.5056,29.0
AMER-2022-114601,2022-08-27,Brazil,São Paulo,AMER,LATAM,Engie,1062,Energy,SMB,Data Smasher,479.97,3,0.0,163.1898,34.0
EMEA-2022-163538,2022-08-27,Italy,Rome,EMEA,EU,Safeway,1079,Retail,Enterprise,Data Smasher,47.97,3,0.0,14.8707,31.0
EMEA-2022-132094,2022-08-27,France,Paris,EMEA,EU-WEST,Panasonic,1091,Tech,Strategic,ChatBot Plugin,5.472,3,20.0,1.6416,30.0
AMER-2022-114601,2022-08-27,Brazil,São Paulo,AMER,LATAM,Engie,1062,Energy,SMB,ContactMatcher,447.84,4,0.0,98.5248,22.0
EMEA-2022-132094,2022-08-27,France,Paris,EMEA,EU-WEST,Panasonic,1091,Tech,Strategic,Data Smasher,47.984,2,20.0,13.1956,27.5
EMEA-2022-158001,2022-08-24,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,Energy,Strategic,OneView,1040.8,5,0.0,281.016,27.0
EMEA-2022-158001,2022-08-24,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,Energy,Strategic,ChatBot Plugin,21.3,5,0.0,8.733,41.0
EMEA-2022-158001,2022-08-24,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,Energy,Strategic,ChatBot Plugin,29.34,6,0.0,7.9218,27.0
APJ-2022-160528,2022-08-24,Japan,Tokyo,APJ,JAPN,Sprint Nextel,1081,Communications,Enterprise,Data Smasher,666.4,7,20.0,-33.32,-5.0
EMEA-2022-117793,2022-08-24,Italy,Bologna,EMEA,EU,Glencore,1083,Mining,Enterprise,Data Smasher,1.98,2,0.0,0.891,45.0
EMEA-2022-117793,2022-08-24,Italy,Bologna,EMEA,EU,Glencore,1083,Mining,Enterprise,Marketing Suite - Gold,14.97,1,0.0,4.1916,28.0
AMER-2022-150350,2022-08-24,Canada,Toronto,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Support,34.68,6,0.0,16.9932,49.0
EMEA-2022-117793,2022-08-24,Italy,Bologna,EMEA,EU,Glencore,1083,Mining,Enterprise,FinanceHub,37.59,3,0.0,17.6673,47.0
AMER-2022-150350,2022-08-24,Canada,Toronto,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,SaaS Connector Pack - Gold,135.9,5,0.0,63.873,47.0
AMER-2022-150350,2022-08-24,Canada,Toronto,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,OneView,43.1,5,0.0,11.206,26.0
AMER-2022-150350,2022-08-24,Canada,Toronto,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Support,15.88,4,0.0,0.1588,1.0
EMEA-2022-117793,2022-08-24,Italy,Bologna,EMEA,EU,Glencore,1083,Mining,Enterprise,FinanceHub,25.2,4,0.0,11.592,46.0
APJ-2022-160528,2022-08-24,Japan,Tokyo,APJ,JAPN,Sprint Nextel,1081,Communications,Enterprise,SaaS Connector Pack,22.608,3,60.0,-10.1736,-45.0
AMER-2022-150350,2022-08-24,Canada,Toronto,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,FinanceHub,532.704,6,20.0,-39.9528,-7.5
APJ-2022-160528,2022-08-24,Japan,Tokyo,APJ,JAPN,Sprint Nextel,1081,Communications,Enterprise,Marketing Suite - Gold,727.296,8,20.0,-172.7328,-23.75
AMER-2022-150350,2022-08-24,Canada,Toronto,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Big Ol Database,837.6,3,20.0,62.82,7.5
APJ-2022-148334,2022-08-23,Japan,Tokyo,APJ,JAPN,Aetna,1002,Healthcare,SMB,ContactMatcher,4.312,2,80.0,-6.8992,-160.0
EMEA-2022-130484,2022-08-23,Belgium,Antwerp,EMEA,EU-WEST,Home Depot,1047,Retail,SMB,ContactMatcher,26.352,8,70.0,-18.4464,-70.0
AMER-2022-106313,2022-08-23,Canada,Toronto,AMER,NAMER,McKesson,1063,Consumer Products,Strategic,Support,19.44,3,0.0,9.3312,48.0
AMER-2022-137239,2022-08-23,Mexico,Mexico City,AMER,LATAM,PepsiCo,1073,Consumer Products,SMB,SaaS Connector Pack - Gold,134.288,2,20.0,45.3222,33.75
AMER-2022-137239,2022-08-23,Mexico,Mexico City,AMER,LATAM,PepsiCo,1073,Consumer Products,SMB,OneView,113.552,2,20.0,8.5164,7.5
AMER-2022-140256,2022-08-23,United States,New York City,AMER,NAMER,Allstate,1003,Finance,Strategic,ChatBot Plugin,5.76,2,0.0,1.6704,29.0
EMEA-2022-141880,2022-08-23,Russia,Nizhny Novogorod,EMEA,EU-EAST,Samsung Electronics,1015,Tech,Enterprise,SaaS Connector Pack,98.328,3,20.0,9.8328,10.0
AMER-2022-137239,2022-08-23,Mexico,Mexico City,AMER,LATAM,PepsiCo,1073,Consumer Products,SMB,ContactMatcher,3.318,2,70.0,-2.6544,-80.0
EMEA-2022-146066,2022-08-22,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,Enterprise,ContactMatcher,815.292,9,40.0,-339.705,-41.67
AMER-2022-126452,2022-08-22,United States,New York City,AMER,NAMER,Marathon Petroleum,1061,Energy,Strategic,Data Smasher,254.97,3,0.0,91.7892,36.0
AMER-2022-126452,2022-08-22,United States,New York City,AMER,NAMER,Marathon Petroleum,1061,Energy,Strategic,ContactMatcher,2887.056,9,20.0,180.441,6.25
AMER-2022-126452,2022-08-22,United States,New York City,AMER,NAMER,Marathon Petroleum,1061,Energy,Strategic,Support,12.96,2,0.0,6.2208,48.0
AMER-2022-126452,2022-08-22,United States,New York City,AMER,NAMER,Marathon Petroleum,1061,Energy,Strategic,Support,47.52,9,0.0,21.384,45.0
AMER-2022-126452,2022-08-22,United States,New York City,AMER,NAMER,Marathon Petroleum,1061,Energy,Strategic,Site Analytics,91.96,5,20.0,-20.691,-22.5
AMER-2022-126452,2022-08-22,United States,New York City,AMER,NAMER,Marathon Petroleum,1061,Energy,Strategic,ContactMatcher,12.672,2,20.0,4.752,37.5
AMER-2022-167983,2022-08-22,Canada,Toronto,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,ContactMatcher,33.44,10,20.0,11.704,35.0
AMER-2022-126452,2022-08-22,United States,New York City,AMER,NAMER,Marathon Petroleum,1061,Energy,Strategic,Site Analytics,31.984,2,20.0,-7.996,-25.0
EMEA-2022-123414,2022-08-22,Sweden,Uppsala,EMEA,NOR,Philip Morris International,1075,Consumer Products,Enterprise,FinanceHub,9.216,4,20.0,3.3408,36.25
EMEA-2022-123414,2022-08-22,Sweden,Uppsala,EMEA,NOR,Philip Morris International,1075,Consumer Products,Enterprise,Support,28.048,2,20.0,3.506,12.5
EMEA-2022-122581,2022-08-22,United Kingdom,London,EMEA,UKIR,Itochu,1032,Finance,SMB,FinanceHub,573.174,7,10.0,63.686,11.11
AMER-2022-151141,2022-08-21,Brazil,São Paulo,AMER,LATAM,Airbus,1030,Manufacturing,Enterprise,Site Analytics,14.78,2,0.0,3.9906,27.0
EMEA-2022-101980,2022-08-20,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,Consumer Products,SMB,ContactMatcher,25.32,5,20.0,9.1785,36.25
EMEA-2022-101980,2022-08-20,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,Consumer Products,SMB,ContactMatcher,276.784,2,20.0,89.9548,32.5
EMEA-2022-101980,2022-08-20,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,Consumer Products,SMB,ContactMatcher,146.688,6,20.0,55.008,37.5
APJ-2022-128916,2022-08-19,Japan,Tokyo,APJ,JAPN,Glencore,1083,Mining,Enterprise,SaaS Connector Pack,9.552,3,60.0,-3.8208,-40.0
APJ-2022-128916,2022-08-19,Japan,Tokyo,APJ,JAPN,Glencore,1083,Mining,Enterprise,SaaS Connector Pack,5.344,4,60.0,-2.1376,-40.0
EMEA-2022-153353,2022-08-19,United Kingdom,London,EMEA,UKIR,Gazprom,1027,Energy,Strategic,Site Analytics,39.99,1,0.0,11.5971,29.0
APJ-2022-113551,2022-08-19,Japan,Saitama,APJ,JAPN,Walgreens,1095,Retail,SMB,Support,83.84,8,20.0,30.392,36.25
APJ-2022-113551,2022-08-19,Japan,Saitama,APJ,JAPN,Walgreens,1095,Retail,SMB,ContactMatcher,2.068,1,80.0,-3.4122,-165.0
EMEA-2022-136133,2022-08-19,United Kingdom,London,EMEA,UKIR,Valero Energy,1093,Energy,Strategic,OneView,355.32,9,0.0,99.4896,28.0
AMER-2022-157308,2022-08-18,Canada,Toronto,AMER,NAMER,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,15.712,4,20.0,5.6956,36.25
AMER-2022-148096,2022-08-17,United States,New York City,AMER,NAMER,Aviva,1006,Finance,Strategic,ContactMatcher,161.28,2,20.0,12.096,7.5
AMER-2022-150343,2022-08-17,United States,Los Angeles,AMER,NAMER,Toyota Motor,1087,Manufacturing,SMB,SaaS Connector Pack - Gold,10.86,3,0.0,5.1042,47.0
AMER-2022-113117,2022-08-17,United States,Franklin,AMER,NAMER,UnitedHealth Group,1092,Healthcare,SMB,Support,32.4,5,0.0,15.552,48.0
AMER-2022-166163,2022-08-16,United States,San Diego,AMER,NAMER,Sony,1028,Tech,Strategic,Site Analytics,71.976,3,20.0,7.1976,10.0
AMER-2022-166163,2022-08-16,United States,San Diego,AMER,NAMER,Sony,1028,Tech,Strategic,FinanceHub,3.15,1,0.0,1.512,48.0
EMEA-2022-118626,2022-08-16,Germany,Munich,EMEA,EU-WEST,Mitsubishi,1050,Manufacturing,SMB,Site Analytics,705.544,7,20.0,70.5544,10.0
EMEA-2022-154690,2022-08-16,Sweden,Gothenburg,EMEA,NOR,BMW,1039,Manufacturing,SMB,FinanceHub,225.296,2,20.0,22.5296,10.0
AMER-2022-167241,2022-08-16,United States,New York City,AMER,NAMER,Cigna,1038,Healthcare,SMB,Site Analytics,165.6,3,20.0,10.35,6.25
AMER-2022-167241,2022-08-16,United States,New York City,AMER,NAMER,Cigna,1038,Healthcare,SMB,Marketing Suite - Gold,17.94,3,0.0,3.0498,17.0
AMER-2022-167241,2022-08-16,United States,New York City,AMER,NAMER,Cigna,1038,Healthcare,SMB,Support,37.52,4,0.0,18.0096,48.0
EMEA-2022-123470,2022-08-16,Russia,Moscow,EMEA,EU-EAST,Honda Motor,1045,Manufacturing,SMB,OneView,122.328,3,20.0,12.2328,10.0
EMEA-2022-123470,2022-08-16,Russia,Moscow,EMEA,EU-EAST,Honda Motor,1045,Manufacturing,SMB,ContactMatcher,18.882,3,70.0,-13.8468,-73.33
AMER-2022-167241,2022-08-16,United States,New York City,AMER,NAMER,Cigna,1038,Healthcare,SMB,SaaS Connector Pack,312.03,3,0.0,43.6842,14.0
AMER-2022-136021,2022-08-15,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,SMB,Support,15.54,3,0.0,7.6146,49.0
AMER-2022-136021,2022-08-15,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,SMB,Big Ol Database,105.552,6,20.0,35.6238,33.75
EMEA-2022-119515,2022-08-15,South Africa,Johannesburg,EMEA,MEA,Trafigura Group,1100,Finance,SMB,Support,15.552,3,20.0,5.4432,35.0
AMER-2022-136770,2022-08-15,Mexico,Guadalajara,AMER,LATAM,Engie,1062,Energy,Strategic,Site Analytics,259.896,2,40.0,-56.3108,-21.67
AMER-2022-136770,2022-08-15,Mexico,Guadalajara,AMER,LATAM,Engie,1062,Energy,Strategic,Site Analytics,247.188,2,40.0,-49.4376,-20.0
AMER-2022-136770,2022-08-15,Mexico,Guadalajara,AMER,LATAM,Engie,1062,Energy,Strategic,Data Smasher,279.96,5,20.0,48.993,17.5
EMEA-2022-155670,2022-08-14,Sweden,Stockholm,EMEA,NOR,State Farm Insurance Cos.,1082,Finance,SMB,Support,10.272,3,20.0,3.21,31.25
APJ-2022-141264,2022-08-14,Japan,Tokyo,APJ,JAPN,Johnson & Johnson,1055,Healthcare,SMB,Support,185.376,2,20.0,-34.758,-18.75
APJ-2022-141264,2022-08-14,Japan,Tokyo,APJ,JAPN,Johnson & Johnson,1055,Healthcare,SMB,OneView,58.924,1,80.0,-153.2024,-260.0
EMEA-2022-155670,2022-08-14,Sweden,Stockholm,EMEA,NOR,State Farm Insurance Cos.,1082,Finance,SMB,ContactMatcher,11.232,8,70.0,-8.2368,-73.33
EMEA-2022-156692,2022-08-14,Czech Republic,Prague,EMEA,EU-EAST,Philip Morris International,1075,Consumer Products,SMB,OneView,17.34,2,0.0,4.6818,27.0
EMEA-2022-156692,2022-08-14,Czech Republic,Prague,EMEA,EU-EAST,Philip Morris International,1075,Consumer Products,SMB,Data Smasher,71.98,2,0.0,15.1158,21.0
EMEA-2022-125843,2022-08-14,Spain,Valencia,EMEA,EU-WEST,J.P. Morgan Chase & Co.,1054,Finance,SMB,FinanceHub,103.6,7,0.0,51.8,50.0
EMEA-2022-156251,2022-08-14,Italy,Brescia,EMEA,EU,Allianz,1080,Finance,Strategic,Marketing Suite,241.96,2,0.0,24.196,10.0
EMEA-2022-125843,2022-08-14,Spain,Valencia,EMEA,EU-WEST,J.P. Morgan Chase & Co.,1054,Finance,SMB,ContactMatcher,22.32,4,0.0,10.7136,48.0
EMEA-2022-156251,2022-08-14,Italy,Brescia,EMEA,EU,Allianz,1080,Finance,Strategic,ContactMatcher,8.52,3,0.0,4.1748,49.0
APJ-2022-155845,2022-08-13,Japan,Kyoto,APJ,JAPN,Volkswagen,1046,Manufacturing,SMB,Data Smasher,1399.944,7,20.0,52.4979,3.75
EMEA-2022-144477,2022-08-13,France,Paris,EMEA,EU-WEST,Kroger,1057,Retail,Enterprise,ChatBot Plugin,37.312,4,20.0,2.7984,7.5
EMEA-2022-105459,2022-08-13,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,Finance,SMB,ContactMatcher,209.148,2,40.0,-66.2302,-31.67
EMEA-2022-105459,2022-08-13,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,Finance,SMB,Marketing Suite - Gold,1591.02,6,0.0,286.3836,18.0
EMEA-2022-118073,2022-08-13,Germany,Frankfurt,EMEA,EU-WEST,Amazon,1004,Tech,Strategic,ContactMatcher,562.2925,7,45.0,-255.5875,-45.45
EMEA-2022-143910,2022-08-13,United Kingdom,London,EMEA,UKIR,Nestle,1089,Consumer Products,Enterprise,FinanceHub,145.764,2,10.0,-8.098,-5.56
EMEA-2022-167584,2022-08-13,Netherlands,Amsterdam,EMEA,EU-WEST,Walmart,1096,Retail,SMB,Support,6.48,1,0.0,3.1104,48.0
APJ-2022-128671,2022-08-12,Singapore,Singapore,APJ,APAC,Sony,1028,Tech,Enterprise,ContactMatcher,41.86,7,0.0,19.2556,46.0
APJ-2022-128671,2022-08-12,Singapore,Singapore,APJ,APAC,Sony,1028,Tech,Enterprise,Support,32.4,5,0.0,15.552,48.0
APJ-2022-128671,2022-08-12,Singapore,Singapore,APJ,APAC,Sony,1028,Tech,Enterprise,ContactMatcher,77.56,2,0.0,35.6776,46.0
EMEA-2022-118934,2022-08-10,South Africa,Cape Town,EMEA,MEA,General Motors,1041,Manufacturing,Enterprise,ContactMatcher,11.88,5,70.0,-7.92,-66.67
EMEA-2022-118934,2022-08-10,South Africa,Cape Town,EMEA,MEA,General Motors,1041,Manufacturing,Enterprise,ContactMatcher,4.338,3,70.0,-3.0366,-70.0
EMEA-2022-113649,2022-08-10,Sweden,Gothenburg,EMEA,NOR,AmerisourceBergen,1007,Healthcare,SMB,OneView,569.536,4,20.0,64.0728,11.25
EMEA-2022-113649,2022-08-10,Sweden,Gothenburg,EMEA,NOR,AmerisourceBergen,1007,Healthcare,SMB,Site Analytics,44.784,2,20.0,4.4784,10.0
EMEA-2022-113649,2022-08-10,Sweden,Gothenburg,EMEA,NOR,AmerisourceBergen,1007,Healthcare,SMB,Support,30.816,9,20.0,9.63,31.25
AMER-2022-107328,2022-08-09,United States,New York City,AMER,NAMER,Walt Disney,1097,Communications,Enterprise,ContactMatcher,513.024,2,20.0,12.8256,2.5
EMEA-2022-169026,2022-08-09,Ukraine,Kyiv,EMEA,EU-EAST,News Corp.,1071,Media,Enterprise,Storage,23.34,3,0.0,0.2334,1.0
APJ-2022-121034,2022-08-09,Japan,Aichi,APJ,JAPN,BMW,1039,Manufacturing,SMB,Storage,11.168,4,20.0,3.6296,32.5
APJ-2022-121034,2022-08-09,Japan,Aichi,APJ,JAPN,BMW,1039,Manufacturing,SMB,Support,53.952,3,20.0,17.5344,32.5
APJ-2022-130078,2022-08-09,Singapore,Singapore,APJ,APAC,Aetna,1002,Healthcare,SMB,Support,10.56,2,0.0,4.752,45.0
AMER-2022-107328,2022-08-09,United States,New York City,AMER,NAMER,Walt Disney,1097,Communications,Enterprise,OneView,487.92,6,0.0,136.6176,28.0
AMER-2022-107328,2022-08-09,United States,New York City,AMER,NAMER,Walt Disney,1097,Communications,Enterprise,ContactMatcher,15.24,5,20.0,5.334,35.0
AMER-2022-148516,2022-08-08,Canada,Montreal,AMER,NAMER,Banco Santander,1101,Finance,Strategic,Data Smasher,179.97,3,0.0,86.3856,48.0
EMEA-2022-158869,2022-08-07,United Kingdom,London,EMEA,UKIR,Walt Disney,1097,Communications,Strategic,Support,70.88,2,0.0,33.3136,47.0
AMER-2022-151092,2022-08-07,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,Site Analytics,211.168,4,20.0,18.4772,8.75
EMEA-2022-105263,2022-08-07,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,SMB,ChatBot Plugin,38.34,9,0.0,15.7194,41.0
EMEA-2022-102232,2022-08-06,Portugal,Porto,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,ChatBot Plugin,197.05,7,0.0,59.115,30.0
AMER-2022-111913,2022-08-05,United States,Houston,AMER,NAMER,Pemex,1058,Energy,Strategic,ContactMatcher,11.784,3,20.0,3.9771,33.75
EMEA-2022-110254,2022-08-05,Spain,Barcelona,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,SaaS Connector Pack,109.8,9,0.0,46.116,42.0
EMEA-2022-110254,2022-08-05,Spain,Barcelona,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,FinanceHub,4.13,1,0.0,1.8998,46.0
EMEA-2022-110254,2022-08-05,Spain,Barcelona,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,Support,35.06,2,0.0,10.518,30.0
AMER-2022-111913,2022-08-05,United States,Houston,AMER,NAMER,Pemex,1058,Energy,Strategic,Site Analytics,302.384,2,20.0,30.2384,10.0
AMER-2022-111913,2022-08-05,United States,Houston,AMER,NAMER,Pemex,1058,Energy,Strategic,ContactMatcher,20.952,3,20.0,7.0713,33.75
APJ-2022-128195,2022-08-05,Australia,Adelaide,APJ,ANZ,Microsoft,1066,Tech,SMB,ContactMatcher,3.98,5,80.0,-6.567,-165.0
EMEA-2022-110254,2022-08-05,Spain,Barcelona,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,FinanceHub,9.82,2,0.0,4.8118,49.0
APJ-2022-104150,2022-08-04,Singapore,Singapore,APJ,APAC,Costco Wholesale,1025,Retail,SMB,Data Smasher,167.28,12,0.0,23.4192,14.0
APJ-2022-104150,2022-08-04,Singapore,Singapore,APJ,APAC,Costco Wholesale,1025,Retail,SMB,SaaS Connector Pack - Gold,81.54,3,0.0,38.3238,47.0
AMER-2022-156265,2022-08-03,United States,New York City,AMER,NAMER,Enel,1013,Energy,Strategic,Site Analytics,333.576,3,20.0,33.3576,10.0
AMER-2022-156265,2022-08-03,United States,New York City,AMER,NAMER,Enel,1013,Energy,Strategic,ContactMatcher,136.464,2,20.0,15.3522,11.25
AMER-2022-156265,2022-08-03,United States,New York City,AMER,NAMER,Enel,1013,Energy,Strategic,ContactMatcher,12.544,2,20.0,4.704,37.5
EMEA-2022-132990,2022-08-02,France,Paris,EMEA,EU-WEST,Cigna,1038,Healthcare,SMB,SaaS Connector Pack,19.312,2,20.0,3.1382,16.25
AMER-2022-155978,2022-08-02,United States,Columbus,AMER,NAMER,HSBC Holdings,1070,Finance,Strategic,Site Analytics,1039.728,2,20.0,90.9762,8.75
APJ-2022-144337,2022-08-02,Japan,Fukuoka,APJ,JAPN,Nestle,1089,Consumer Products,Strategic,Support,19.648,2,20.0,6.6312,33.75
AMER-2022-155978,2022-08-02,United States,Columbus,AMER,NAMER,HSBC Holdings,1070,Finance,Strategic,OneView,45.96,2,0.0,13.788,30.0
AMER-2022-133550,2022-08-01,Brazil,São Paulo,AMER,LATAM,Target,1085,Retail,SMB,Site Analytics,635.96,4,0.0,165.3496,26.0
AMER-2022-133550,2022-08-01,Brazil,São Paulo,AMER,LATAM,Target,1085,Retail,SMB,OneView,283.14,4,10.0,72.358,25.56
AMER-2022-133550,2022-08-01,Brazil,São Paulo,AMER,LATAM,Target,1085,Retail,SMB,SaaS Connector Pack,272.94,3,0.0,30.0234,11.0
AMER-2022-133550,2022-08-01,Brazil,São Paulo,AMER,LATAM,Target,1085,Retail,SMB,Site Analytics,118.99,1,0.0,33.3172,28.0
AMER-2022-144148,2022-08-01,United States,Los Angeles,AMER,NAMER,Walt Disney,1097,Communications,Strategic,ContactMatcher,863.128,7,20.0,-32.3673,-3.75
APJ-2022-112025,2022-07-31,Japan,Tokyo,APJ,JAPN,Prudential Financial,1078,Finance,Enterprise,ContactMatcher,9.264,3,80.0,-13.896,-150.0
APJ-2022-137743,2022-07-31,Australia,Sydney,APJ,ANZ,Costco Wholesale,1025,Retail,SMB,FinanceHub,9.248,4,20.0,3.1212,33.75
APJ-2022-137743,2022-07-31,Australia,Sydney,APJ,ANZ,Costco Wholesale,1025,Retail,SMB,Marketing Suite - Gold,1036.624,2,20.0,51.8312,5.0
AMER-2022-112585,2022-07-31,United States,Los Angeles,AMER,NAMER,Chevron,1017,Energy,Strategic,OneView,715.64,2,0.0,178.91,25.0
EMEA-2022-164574,2022-07-30,Sweden,Stockholm,EMEA,NOR,Bank of America Corp.,1011,Finance,SMB,ContactMatcher,27.396,3,70.0,-20.0904,-73.33
EMEA-2022-131891,2022-07-30,Germany,Munich,EMEA,EU-WEST,Siemens,1043,Manufacturing,SMB,ContactMatcher,2.214,3,70.0,-1.476,-66.67
EMEA-2022-116344,2022-07-30,France,Paris,EMEA,EU-WEST,Exxon Mobil,1034,Energy,Strategic,Marketing Suite - Gold,84.784,2,20.0,-16.9568,-20.0
EMEA-2022-164574,2022-07-30,Sweden,Stockholm,EMEA,NOR,Bank of America Corp.,1011,Finance,SMB,Marketing Suite - Gold,704.76,5,20.0,26.4285,3.75
AMER-2022-143924,2022-07-29,Brazil,Belo Horizonte,AMER,LATAM,Home Depot,1047,Retail,Enterprise,Support,109.92,2,0.0,53.8608,49.0
EMEA-2022-107783,2022-07-29,France,Marseille,EMEA,EU-WEST,HSBC Holdings,1070,Finance,SMB,ContactMatcher,1369.764,6,70.0,-913.176,-66.67
AMER-2022-143924,2022-07-29,Brazil,Belo Horizonte,AMER,LATAM,Home Depot,1047,Retail,Enterprise,Storage,20.44,7,0.0,9.198,45.0
EMEA-2022-107783,2022-07-29,France,Marseille,EMEA,EU-WEST,HSBC Holdings,1070,Finance,SMB,Marketing Suite,177.45,5,50.0,-78.078,-44.0
